"ID","TRAIN_ID","DESTINATION_CODE","GROUP_TRAIN_ID","LOCAL_SUB_ID","GLOBAL_SUB_ID","TRAIN_ATTRIBUTE","STATION","PLATFORM","ARRIVAL_DEPARTURE_FLAG","TO_DATE('1970-1-1','YYYY-MM-DD","TO_DATE('1970-1-1','YYYY-MM-DD","TIME_DIFF_FROM_SCHD"
"786","128","96","000","8","243","16388","24","1","A","2014/7/1 6:46:15","2014/7/1 6:46:18","3"
"787","128","96","000","8","243","16388","24","1","D","2014/7/1 6:46:35","2014/7/1 6:46:43","8"
"788","128","96","000","8","243","16388","23","1","A","2014/7/1 6:48:26","2014/7/1 6:48:27","1"
"789","128","96","000","8","243","16384","23","1","D","2014/7/1 6:48:50","2014/7/1 6:48:57","7"
"790","128","96","000","8","243","16388","22","1","A","2014/7/1 6:51:07","2014/7/1 6:51:06","-1"
"791","128","96","000","8","243","16388","22","1","D","2014/7/1 6:51:24","2014/7/1 6:51:36","12"
"792","128","96","000","8","243","16388","21","1","A","2014/7/1 6:53:27","2014/7/1 6:53:42","15"
"793","128","96","000","8","243","16388","21","1","D","2014/7/1 6:53:32","2014/7/1 6:54:17","45"
"794","132","25","000","11","264","16388","15","2","A","2014/7/1 9:55:54","2014/7/1 9:53:46","-128"
"795","132","25","000","11","264","16388","15","2","D","2014/7/1 9:56:31","2014/7/1 9:54:16","-135"
"796","132","25","000","11","264","16388","16","2","A","2014/7/1 9:58:06","2014/7/1 9:56:22","-104"
"797","132","25","000","11","264","16388","16","2","D","2014/7/1 9:58:54","2014/7/1 9:57:02","-112"
"798","132","25","000","11","264","16388","17","2","A","2014/7/1 10:01:22","2014/7/1 9:58:50","-152"
"799","132","25","000","11","264","16388","17","2","D","2014/7/1 10:02:04","2014/7/1 9:59:25","-159"
"800","132","25","000","11","264","16388","18","2","A","2014/7/1 10:04:20","2014/7/1 10:01:24","-176"
"801","132","25","000","11","264","16388","18","2","D","2014/7/1 10:04:57","2014/7/1 10:01:59","-178"
"802","132","25","000","11","264","16388","19","2","A","2014/7/1 10:06:39","2014/7/1 10:03:24","-195"
"803","132","25","000","11","264","16388","19","2","D","2014/7/1 10:06:41","2014/7/1 10:03:59","-162"
"804","132","25","000","11","264","16388","20","2","A","2014/7/1 10:09:23","2014/7/1 10:06:02","-201"
"805","132","25","000","11","264","16388","20","2","D","2014/7/1 10:10:13","2014/7/1 10:06:27","-226"
"806","132","25","000","11","264","16388","21","2","A","2014/7/1 10:12:29","2014/7/1 10:08:43","-226"
"807","132","25","000","11","264","16388","21","2","D","2014/7/1 10:13:00","2014/7/1 10:09:13","-227"
"808","132","25","000","11","264","16388","22","2","A","2014/7/1 10:15:04","2014/7/1 10:11:19","-225"
"809","132","25","000","11","264","16388","22","2","D","2014/7/1 10:15:36","2014/7/1 10:11:49","-227"
"810","132","25","000","11","264","16388","23","2","A","2014/7/1 10:17:46","2014/7/1 10:13:57","-229"
"811","132","25","000","11","264","16388","23","2","D","2014/7/1 10:18:12","2014/7/1 10:14:27","-225"
"812","132","25","000","11","264","16388","24","2","A","2014/7/1 10:19:59","2014/7/1 10:16:10","-229"
"813","132","25","000","11","264","16388","24","2","D","2014/7/1 10:20:26","2014/7/1 10:16:35","-231"
"814","132","25","000","11","264","16388","25","2","A","2014/7/1 10:22:41","2014/7/1 10:18:54","-227"
"815","132","25","000","11","264","16388","25","2","D","2014/7/1 10:23:06","2014/7/1 10:19:24","-222"
"816","132","25","000","11","264","16388","26","2","A","2014/7/1 10:25:02","2014/7/1 10:21:25","-217"
"817","132","25","000","11","264","16388","26","2","D","2014/7/1 10:25:04","2014/7/1 10:21:55","-189"
"818","132","25","000","11","264","16388","27","2","A","2014/7/1 10:27:09","2014/7/1 10:23:40","-209"
"819","132","25","000","11","264","16388","27","2","D","2014/7/1 10:27:32","2014/7/1 10:24:10","-202"
"820","132","25","000","11","264","16388","28","2","A","2014/7/1 10:30:13","2014/7/1 10:26:03","-250"
"821","128","96","000","6","241","16388","14","1","A","2014/7/1 4:48:29","2014/7/1 4:48:57","28"
"822","128","96","000","6","241","16388","14","1","D","2014/7/1 4:49:04","2014/7/1 4:49:22","18"
"823","128","96","000","6","241","16388","13","1","A","2014/7/1 4:50:41","2014/7/1 4:50:39","-2"
"824","128","96","000","6","241","16388","13","1","D","2014/7/1 4:51:16","2014/7/1 4:51:34","18"
"825","128","96","000","6","241","16388","12","1","A","2014/7/1 4:53:23","2014/7/1 4:53:30","7"
"826","128","96","000","6","241","16388","12","1","D","2014/7/1 4:53:59","2014/7/1 4:54:05","6"
"827","128","96","000","6","241","16388","11","1","A","2014/7/1 4:55:47","2014/7/1 4:55:40","-7"
"828","128","96","000","6","241","16388","11","1","D","2014/7/1 4:56:18","2014/7/1 4:56:15","-3"
"829","128","96","000","6","241","16388","10","1","A","2014/7/1 4:57:58","2014/7/1 4:57:36","-22"
"830","128","96","000","6","241","16388","10","1","D","2014/7/1 4:58:22","2014/7/1 4:58:06","-16"
"831","128","96","000","6","241","16388","9","1","A","2014/7/1 5:00:15","2014/7/1 4:59:38","-37"
"832","128","96","000","6","241","16388","9","1","D","2014/7/1 5:00:40","2014/7/1 5:00:08","-32"
"833","128","96","000","6","241","16388","8","1","A","2014/7/1 5:02:36","2014/7/1 5:01:55","-41"
"834","128","96","000","6","241","16388","8","1","D","2014/7/1 5:03:07","2014/7/1 5:02:40","-27"
"835","128","96","000","6","241","16388","7","1","A","2014/7/1 5:04:55","2014/7/1 5:04:13","-42"
"836","128","96","000","6","241","16388","7","1","D","2014/7/1 5:05:16","2014/7/1 5:04:58","-18"
"837","128","96","000","6","241","16388","6","1","A","2014/7/1 5:07:13","2014/7/1 5:06:43","-30"
"838","128","96","000","6","241","16388","6","1","D","2014/7/1 5:07:36","2014/7/1 5:07:18","-18"
"839","128","96","000","6","241","16388","5","1","A","2014/7/1 5:09:59","2014/7/1 5:09:35","-24"
"840","128","96","000","6","241","16388","5","1","D","2014/7/1 5:10:25","2014/7/1 5:10:15","-10"
"841","128","96","000","6","241","16388","4","1","A","2014/7/1 5:13:21","2014/7/1 5:13:05","-16"
"842","128","96","000","6","241","16388","4","1","D","2014/7/1 5:13:49","2014/7/1 5:13:40","-9"
"843","128","96","000","6","241","16388","3","1","A","2014/7/1 5:15:58","2014/7/1 5:15:45","-13"
"844","128","96","000","6","241","16388","3","1","D","2014/7/1 5:16:20","2014/7/1 5:16:15","-5"
"845","128","96","000","6","241","16388","2","1","A","2014/7/1 5:18:20","2014/7/1 5:18:12","-8"
"846","128","96","000","6","241","16388","2","1","D","2014/7/1 5:18:43","2014/7/1 5:18:32","-11"
"847","128","96","000","6","241","16388","1","1","A","2014/7/1 5:20:51","2014/7/1 5:20:37","-14"
"848","128","96","000","6","241","16388","1","1","D","2014/7/1 5:21:03","2014/7/1 5:21:12","9"
"849","128","25","000","7","242","16388","1","2","A","2014/7/1 5:24:37","2014/7/1 5:24:52","15"
"850","128","25","000","7","242","16388","1","2","D","2014/7/1 5:25:24","2014/7/1 5:25:37","13"
"851","128","25","000","7","242","16388","2","2","A","2014/7/1 5:27:21","2014/7/1 5:27:29","8"
"852","128","25","000","7","242","16388","2","2","D","2014/7/1 5:27:44","2014/7/1 5:27:49","5"
"853","128","25","000","7","242","16388","3","2","A","2014/7/1 5:29:45","2014/7/1 5:29:43","-2"
"854","128","25","000","7","242","16388","3","2","D","2014/7/1 5:30:05","2014/7/1 5:30:13","8"
"855","128","25","000","7","242","16388","4","2","A","2014/7/1 5:32:10","2014/7/1 5:32:17","7"
"856","128","25","000","7","242","16388","4","2","D","2014/7/1 5:32:46","2014/7/1 5:32:52","6"
"857","128","25","000","7","242","16388","5","2","A","2014/7/1 5:35:31","2014/7/1 5:35:41","10"
"858","128","25","000","7","242","16388","5","2","D","2014/7/1 5:36:02","2014/7/1 5:36:21","19"
"859","128","25","000","7","242","16388","6","2","A","2014/7/1 5:38:21","2014/7/1 5:38:37","16"
"860","128","25","000","7","242","16388","6","2","D","2014/7/1 5:38:51","2014/7/1 5:39:12","21"
"861","128","25","000","7","242","16388","7","2","A","2014/7/1 5:40:56","2014/7/1 5:40:58","2"
"862","128","25","000","7","242","16388","7","2","D","2014/7/1 5:41:22","2014/7/1 5:41:43","21"
"863","128","25","000","7","242","16388","8","2","A","2014/7/1 5:43:04","2014/7/1 5:43:15","11"
"864","128","25","000","7","242","16388","8","2","D","2014/7/1 5:43:49","2014/7/1 5:44:00","11"
"865","128","25","000","7","242","16388","9","2","A","2014/7/1 5:45:45","2014/7/1 5:45:48","3"
"866","128","25","000","7","242","16388","9","2","D","2014/7/1 5:46:17","2014/7/1 5:46:18","1"
"867","128","25","000","7","242","16388","10","2","A","2014/7/1 5:47:59","2014/7/1 5:47:50","-9"
"868","128","25","000","7","242","16388","10","2","D","2014/7/1 5:48:28","2014/7/1 5:48:20","-8"
"869","128","25","000","7","242","16388","11","2","A","2014/7/1 5:50:05","2014/7/1 5:49:41","-24"
"870","128","25","000","7","242","16388","11","2","D","2014/7/1 5:50:27","2014/7/1 5:50:16","-11"
"871","128","25","000","7","242","16388","12","2","A","2014/7/1 5:52:13","2014/7/1 5:51:52","-21"
"872","128","25","000","7","242","16388","12","2","D","2014/7/1 5:53:00","2014/7/1 5:52:27","-33"
"873","128","25","000","7","242","16388","13","2","A","2014/7/1 5:55:26","2014/7/1 5:54:36","-50"
"874","128","25","000","7","242","16388","13","2","D","2014/7/1 5:56:04","2014/7/1 5:55:31","-33"
"875","128","25","000","7","242","16388","14","2","A","2014/7/1 5:57:32","2014/7/1 5:56:48","-44"
"876","128","25","000","7","242","16388","14","2","D","2014/7/1 5:57:52","2014/7/1 5:57:13","-39"
"877","128","25","000","7","242","16388","15","2","A","2014/7/1 5:59:26","2014/7/1 5:58:35","-51"
"878","128","25","000","7","242","16388","15","2","D","2014/7/1 5:59:55","2014/7/1 5:59:05","-50"
"879","128","25","000","7","242","16388","16","2","A","2014/7/1 6:01:24","2014/7/1 6:01:11","-13"
"880","128","25","000","7","242","16388","16","2","D","2014/7/1 6:01:57","2014/7/1 6:01:51","-6"
"881","128","25","000","7","242","16388","17","2","A","2014/7/1 6:04:21","2014/7/1 6:04:21","0"
"882","128","25","000","7","242","16388","17","2","D","2014/7/1 6:04:47","2014/7/1 6:04:47","0"
"883","128","25","000","7","242","16388","18","2","A","2014/7/1 6:07:02","2014/7/1 6:06:13","-49"
"884","128","25","000","7","242","16388","18","2","D","2014/7/1 6:07:29","2014/7/1 6:06:48","-41"
"885","123","25","000","13","139","16388","7","2","D","2014/7/1 10:27:47","2014/7/1 10:27:09","-38"
"886","123","25","000","13","139","16388","8","2","A","2014/7/1 10:29:37","2014/7/1 10:28:41","-56"
"887","123","25","000","13","139","16388","8","2","D","2014/7/1 10:30:20","2014/7/1 10:29:26","-54"
"888","123","25","000","13","139","16388","9","2","A","2014/7/1 10:32:15","2014/7/1 10:31:14","-61"
"889","123","25","000","13","139","16388","9","2","D","2014/7/1 10:32:20","2014/7/1 10:31:44","-36"
"890","123","25","000","13","139","16388","10","2","A","2014/7/1 10:34:22","2014/7/1 10:33:16","-66"
"891","123","25","000","13","139","16388","10","2","D","2014/7/1 10:34:50","2014/7/1 10:33:46","-64"
"892","123","25","000","13","139","16388","11","2","A","2014/7/1 10:36:23","2014/7/1 10:35:07","-76"
"893","123","25","000","13","139","16388","11","2","D","2014/7/1 10:36:52","2014/7/1 10:35:42","-70"
"894","123","25","000","13","139","16388","12","2","A","2014/7/1 10:38:42","2014/7/1 10:37:18","-84"
"895","123","25","000","13","139","16388","12","2","D","2014/7/1 10:39:17","2014/7/1 10:37:53","-84"
"896","123","25","000","13","139","16388","13","2","A","2014/7/1 10:41:19","2014/7/1 10:40:02","-77"
"897","123","25","000","13","139","16388","13","2","D","2014/7/1 10:42:15","2014/7/1 10:40:57","-78"
"898","123","25","000","13","139","16388","14","2","A","2014/7/1 10:43:49","2014/7/1 10:42:14","-95"
"899","123","25","000","13","139","16388","14","2","D","2014/7/1 10:44:14","2014/7/1 10:42:39","-95"
"900","123","25","000","13","139","16388","15","2","A","2014/7/1 10:45:51","2014/7/1 10:44:01","-110"
"901","123","25","000","13","139","16388","15","2","D","2014/7/1 10:46:18","2014/7/1 10:44:31","-107"
"902","123","25","000","13","139","16388","16","2","A","2014/7/1 10:47:49","2014/7/1 10:46:37","-72"
"903","123","25","000","13","139","16388","16","2","D","2014/7/1 10:48:28","2014/7/1 10:47:17","-71"
"904","123","25","000","13","139","16388","17","2","A","2014/7/1 10:50:47","2014/7/1 10:49:05","-102"
"905","123","25","000","13","139","16388","17","2","D","2014/7/1 10:51:16","2014/7/1 10:49:40","-96"
"906","123","25","000","13","139","16388","18","2","A","2014/7/1 10:53:30","2014/7/1 10:51:39","-111"
"907","123","25","000","13","139","16388","18","2","D","2014/7/1 10:54:03","2014/7/1 10:52:14","-109"
"908","123","25","000","13","139","16388","19","2","A","2014/7/1 10:55:43","2014/7/1 10:53:39","-124"
"909","123","25","000","13","139","16388","19","2","D","2014/7/1 10:55:45","2014/7/1 10:54:14","-91"
"910","123","25","000","13","139","16388","20","2","A","2014/7/1 10:58:18","2014/7/1 10:56:17","-121"
"911","123","25","000","13","139","16388","20","2","D","2014/7/1 10:58:21","2014/7/1 10:56:42","-99"
"912","123","25","000","13","139","16388","21","2","A","2014/7/1 11:00:58","2014/7/1 10:58:58","-120"
"913","123","25","000","13","139","16388","21","2","D","2014/7/1 11:01:36","2014/7/1 10:59:28","-128"
"914","123","25","000","13","139","16388","22","2","A","2014/7/1 11:03:41","2014/7/1 11:01:34","-127"
"915","123","25","000","13","139","16388","22","2","D","2014/7/1 11:04:06","2014/7/1 11:02:04","-122"
"916","123","25","000","13","139","16388","23","2","A","2014/7/1 11:06:14","2014/7/1 11:04:12","-122"
"917","128","25","000","5","240","16388","27","2","D","2014/7/1 4:08:16","2014/7/1 4:08:20","4"
"918","128","25","000","5","240","16388","28","3","A","2014/7/1 4:10:17","2014/7/1 4:10:13","-4"
"919","128","25","000","5","240","16388","28","3","D","2014/7/1 4:10:58","2014/7/1 4:11:13","15"
"920","128","25","000","5","240","16388","28","4","D","2014/7/1 4:11:57","2014/7/1 4:11:57","0"
"921","128","96","000","6","241","16388","28","1","A","2014/7/1 4:14:59","2014/7/1 4:14:47","-12"
"922","128","96","000","6","241","16388","28","1","D","2014/7/1 4:15:16","2014/7/1 4:15:47","31"
"923","128","96","000","6","241","16388","27","1","A","2014/7/1 4:17:13","2014/7/1 4:17:34","21"
"924","128","96","000","6","241","16388","27","1","D","2014/7/1 4:17:31","2014/7/1 4:18:04","33"
"925","128","96","000","6","241","16388","26","1","A","2014/7/1 4:19:21","2014/7/1 4:19:48","27"
"926","128","96","000","6","241","16388","26","1","D","2014/7/1 4:19:43","2014/7/1 4:20:18","35"
"927","128","96","000","6","241","16388","25","1","A","2014/7/1 4:22:10","2014/7/1 4:22:37","27"
"928","128","96","000","6","241","16388","25","1","D","2014/7/1 4:22:13","2014/7/1 4:23:07","54"
"929","128","96","000","6","241","16388","24","1","A","2014/7/1 4:25:02","2014/7/1 4:25:35","33"
"930","128","96","000","6","241","16388","24","1","D","2014/7/1 4:25:21","2014/7/1 4:26:00","39"
"931","128","96","000","6","241","16388","23","1","A","2014/7/1 4:27:04","2014/7/1 4:27:44","40"
"932","128","96","000","6","241","16388","23","1","D","2014/7/1 4:27:26","2014/7/1 4:28:14","48"
"933","128","96","000","6","241","16388","22","1","A","2014/7/1 4:29:34","2014/7/1 4:30:23","49"
"934","128","96","000","6","241","16388","22","1","D","2014/7/1 4:29:52","2014/7/1 4:30:53","61"
"935","128","96","000","6","241","16388","21","1","A","2014/7/1 4:31:56","2014/7/1 4:32:59","63"
"936","128","96","000","6","241","16388","21","1","D","2014/7/1 4:32:12","2014/7/1 4:33:34","82"
"937","128","96","000","6","241","16388","20","1","A","2014/7/1 4:34:30","2014/7/1 4:35:50","80"
"938","128","96","000","6","241","16388","20","1","D","2014/7/1 4:34:45","2014/7/1 4:36:15","90"
"939","128","96","000","6","241","16388","19","1","A","2014/7/1 4:36:52","2014/7/1 4:38:16","84"
"940","128","96","000","6","241","16388","19","1","D","2014/7/1 4:37:13","2014/7/1 4:38:51","98"
"941","128","96","000","6","241","16388","18","1","A","2014/7/1 4:38:53","2014/7/1 4:40:15","82"
"942","128","96","000","6","241","16388","18","1","D","2014/7/1 4:39:15","2014/7/1 4:40:50","95"
"943","128","96","000","6","241","16388","17","1","A","2014/7/1 4:41:33","2014/7/1 4:42:41","68"
"944","128","96","000","6","241","16384","17","1","D","2014/7/1 4:41:35","2014/7/1 4:43:16","101"
"945","128","96","000","6","241","16388","16","1","A","2014/7/1 4:44:02","2014/7/1 4:45:07","65"
"946","128","96","000","6","241","16388","16","1","D","2014/7/1 4:44:31","2014/7/1 4:45:47","76"
"947","128","96","000","6","241","16388","15","1","A","2014/7/1 4:46:04","2014/7/1 4:47:05","61"
"948","128","96","000","6","241","16388","15","1","D","2014/7/1 4:46:22","2014/7/1 4:47:35","73"
"949","123","96","000","10","136","16388","2","1","D","2014/7/1 8:43:43","2014/7/1 8:43:31","-12"
"950","123","96","000","10","136","16388","1","1","A","2014/7/1 8:45:55","2014/7/1 8:45:36","-19"
"951","123","96","000","10","136","16388","1","1","D","2014/7/1 8:46:42","2014/7/1 8:46:11","-31"
"952","123","12","000","11","137","16388","1","2","A","2014/7/1 8:49:34","2014/7/1 8:49:54","20"
"953","123","12","000","11","137","16388","1","2","D","2014/7/1 8:50:06","2014/7/1 8:50:39","33"
"954","123","12","000","11","137","16388","2","2","A","2014/7/1 8:52:04","2014/7/1 8:52:31","27"
"955","123","12","000","11","137","16388","2","2","D","2014/7/1 8:52:22","2014/7/1 8:52:51","29"
"956","123","12","000","11","137","16388","3","2","A","2014/7/1 8:54:23","2014/7/1 8:54:45","22"
"957","123","12","000","11","137","16388","3","2","D","2014/7/1 8:54:54","2014/7/1 8:55:15","21"
"958","123","12","000","11","137","16388","4","2","A","2014/7/1 8:57:03","2014/7/1 8:57:19","16"
"959","123","12","000","11","137","16388","4","2","D","2014/7/1 8:57:47","2014/7/1 8:57:54","7"
"960","123","12","000","11","137","16388","5","2","A","2014/7/1 9:00:34","2014/7/1 9:00:43","9"
"961","123","12","000","11","137","16388","5","2","D","2014/7/1 9:01:02","2014/7/1 9:01:23","21"
"962","123","12","000","11","137","16388","6","2","A","2014/7/1 9:03:27","2014/7/1 9:03:39","12"
"963","123","12","000","11","137","16388","6","2","D","2014/7/1 9:03:51","2014/7/1 9:04:14","23"
"964","123","12","000","11","137","16388","7","2","A","2014/7/1 9:05:51","2014/7/1 9:06:00","9"
"965","123","12","000","11","137","16388","7","2","D","2014/7/1 9:06:21","2014/7/1 9:06:45","24"
"966","123","12","000","11","137","16388","8","2","A","2014/7/1 9:08:14","2014/7/1 9:08:17","3"
"967","123","12","000","11","137","49156","8","2","D","2014/7/1 9:08:50","2014/7/1 9:09:02","12"
"968","123","96","000","12","138","16388","16","1","A","2014/7/1 9:27:42","2014/7/1 9:30:13","151"
"969","123","96","000","12","138","16388","16","1","D","2014/7/1 9:29:47","2014/7/1 9:31:13","86"
"970","123","96","000","12","138","16388","15","1","A","2014/7/1 9:31:19","2014/7/1 9:32:31","72"
"971","123","96","000","12","138","16388","15","1","D","2014/7/1 9:31:39","2014/7/1 9:33:01","82"
"972","123","96","000","12","138","16388","14","1","A","2014/7/1 9:33:11","2014/7/1 9:34:23","72"
"973","123","96","000","12","138","16388","14","1","D","2014/7/1 9:33:31","2014/7/1 9:34:48","77"
"974","123","96","000","12","138","16388","13","1","A","2014/7/1 9:34:59","2014/7/1 9:36:05","66"
"975","123","96","000","12","138","16388","13","1","D","2014/7/1 9:35:36","2014/7/1 9:37:00","84"
"976","123","96","000","12","138","16388","12","1","A","2014/7/1 9:37:45","2014/7/1 9:38:56","71"
"977","123","96","000","12","138","16388","12","1","D","2014/7/1 9:38:06","2014/7/1 9:39:31","85"
"978","123","96","000","12","138","16388","11","1","A","2014/7/1 9:39:50","2014/7/1 9:41:06","76"
"979","123","96","000","12","138","16388","11","1","D","2014/7/1 9:40:11","2014/7/1 9:41:41","90"
"980","123","96","000","12","138","16388","10","1","A","2014/7/1 9:41:42","2014/7/1 9:43:02","80"
"981","123","96","000","12","138","16388","10","1","D","2014/7/1 9:42:07","2014/7/1 9:43:32","85"
"982","123","96","000","12","138","16388","9","1","A","2014/7/1 9:43:48","2014/7/1 9:45:04","76"
"983","123","96","000","12","138","16388","9","1","D","2014/7/1 9:44:07","2014/7/1 9:45:34","87"
"984","123","96","000","12","138","16388","8","1","A","2014/7/1 9:46:09","2014/7/1 9:47:21","72"
"985","123","96","000","12","138","16388","8","1","D","2014/7/1 9:46:33","2014/7/1 9:48:06","93"
"986","123","96","000","12","138","16388","7","1","A","2014/7/1 9:48:11","2014/7/1 9:49:39","88"
"987","123","96","000","12","138","16388","7","1","D","2014/7/1 9:48:34","2014/7/1 9:50:24","110"
"988","123","96","000","12","138","16388","6","1","A","2014/7/1 9:50:33","2014/7/1 9:52:09","96"
"989","123","96","000","12","138","16388","6","1","D","2014/7/1 9:50:37","2014/7/1 9:52:44","127"
"990","123","96","000","12","138","16388","5","1","A","2014/7/1 9:53:14","2014/7/1 9:55:01","107"
"991","123","96","000","12","138","16388","5","1","D","2014/7/1 9:53:16","2014/7/1 9:55:41","145"
"992","123","96","000","12","138","16388","4","1","A","2014/7/1 9:56:29","2014/7/1 9:58:31","122"
"993","123","96","000","12","138","16388","4","1","D","2014/7/1 9:56:55","2014/7/1 9:59:06","131"
"994","123","96","000","12","138","16388","3","1","A","2014/7/1 9:59:07","2014/7/1 10:01:11","124"
"995","123","96","000","12","138","16388","3","1","D","2014/7/1 9:59:32","2014/7/1 10:01:41","129"
"996","123","96","000","12","138","16388","2","1","A","2014/7/1 10:02:24","2014/7/1 10:03:38","74"
"997","123","96","000","12","138","16388","2","1","D","2014/7/1 10:03:24","2014/7/1 10:03:58","34"
"998","123","96","000","12","138","16388","1","1","A","2014/7/1 10:06:24","2014/7/1 10:06:03","-21"
"999","123","96","000","12","138","16388","1","1","D","2014/7/1 10:07:10","2014/7/1 10:06:38","-32"
"1000","123","25","000","13","139","16388","1","2","A","2014/7/1 10:10:10","2014/7/1 10:10:18","8"
